candidate_id,job_id,skill_match_ratio,experience_gap,same_domain,has_certification,placed,days_to_place
C0564,J0104,0.0,4.3,0,0,0,
C0564,J0094,0.67,4.8,1,0,1,15.0
C0564,J0093,0.0,3.3,0,0,0,
C0564,J0101,0.2,2.3,0,0,0,
C0565,J0074,0.33,1.6,0,1,0,
C0565,J0028,0.0,3.6,0,1,0,
C0566,J0026,0.0,5.7,0,0,0,
C0566,J0053,0.33,4.2,1,0,1,19.0
C0566,J0040,0.0,4.2,0,0,0,
C0566,J0063,0.0,4.2,1,0,0,
C0567,J0075,0.2,0.7,0,1,1,37.0
C0567,J0068,0.6,-3.3,1,1,0,
C0567,J0015,0.0,0.7,0,1,1,19.0
C0568,J0130,0.33,-2.7,0,0,0,
C0568,J0003,0.2,-0.7,0,0,1,24.0
C0569,J0045,0.0,1.5,0,0,0,
C0569,J0041,0.0,-0.5,0,0,0,
C0570,J0009,0.2,-4.2,0,1,0,
C0570,J0121,1.0,2.3,1,1,1,10.0
C0570,J0139,0.0,1.8,0,1,0,
C0571,J0134,0.0,-1.1,0,0,0,
C0571,J0141,1.0,1.4,1,0,1,15.0
C0572,J0068,0.0,-4.0,0,0,0,
C0572,J0138,0.0,-2.0,0,0,0,
C0572,J0100,0.67,-4.0,1,0,1,11.0
C0572,J0044,0.0,-4.0,0,0,0,
C0573,J0103,0.0,3.6,0,0,0,
C0573,J0073,1.0,-0.4,1,0,1,21.0
C0573,J0088,0.0,2.6,0,0,0,
C0573,J0042,0.0,3.6,0,0,0,
C0574,J0123,1.0,-3.2,1,0,0,
C0574,J0103,0.0,0.8,0,0,0,
C0575,J0069,0.25,2.8,0,1,0,
C0575,J0031,0.2,3.8,0,1,0,
C0575,J0114,0.6,3.8,1,1,1,22.0
C0576,J0093,0.4,-1.6,0,0,1,20.0
C0576,J0087,0.2,-2.6,0,0,0,
C0577,J0088,0.0,-1.7,0,1,1,30.0
C0577,J0132,0.0,-0.7,0,1,0,
C0578,J0075,0.8,8.9,1,1,1,27.0
C0578,J0133,0.75,7.9,1,1,1,28.0
C0579,J0059,0.2,4.8,0,1,0,
C0579,J0150,0.33,4.3,0,1,1,27.0
C0579,J0143,0.0,3.3,0,1,0,
C0579,J0003,0.8,4.3,1,1,0,
C0580,J0087,0.2,8.9,0,1,1,30.0
C0580,J0146,0.67,11.4,1,1,1,25.0
C0580,J0048,0.0,9.9,0,1,1,30.0
C0581,J0025,0.0,-1.4,0,0,0,
C0581,J0041,0.0,-4.4,0,0,1,23.0
C0581,J0036,0.0,0.1,0,0,1,28.0
C0581,J0007,0.2,-0.4,0,0,0,
C0582,J0079,0.75,1.8,1,0,1,8.0
C0582,J0062,0.0,0.8,0,0,1,27.0
C0582,J0120,0.0,-0.2,0,0,0,
C0583,J0038,1.0,2.8,1,0,1,12.0
C0583,J0081,0.0,1.8,0,0,1,36.0
C0583,J0031,0.0,1.8,0,0,0,
C0584,J0140,0.4,-0.5,0,0,0,
C0584,J0125,0.25,1.5,0,0,0,
C0584,J0023,0.4,0.5,0,0,1,23.0
C0585,J0015,0.0,0.6,0,1,0,
C0585,J0114,0.2,-0.4,0,1,0,
C0585,J0041,0.25,-3.4,0,1,0,
C0585,J0128,0.0,0.6,0,1,0,
C0586,J0069,0.0,-0.6,0,0,0,
C0586,J0132,0.0,1.4,0,0,0,
C0586,J0108,0.0,-2.6,0,0,1,33.0
C0587,J0003,0.0,0.7,0,1,1,33.0
C0587,J0038,0.0,0.7,0,1,0,
C0587,J0092,0.0,-1.3,0,1,0,
C0588,J0093,0.0,1.3,0,0,1,29.0
C0588,J0126,0.0,1.3,0,0,0,
C0588,J0111,0.0,1.3,0,0,0,
C0588,J0034,0.0,1.3,0,0,0,
C0589,J0148,0.0,2.2,0,1,1,25.0
C0589,J0016,0.25,2.2,1,1,0,
C0589,J0127,0.0,3.2,0,1,0,
C0589,J0103,0.0,3.2,1,1,0,
C0590,J0027,0.4,-2.1,1,0,0,
C0590,J0147,0.0,4.4,0,0,0,
C0591,J0042,0.33,1.1,0,1,1,14.0
C0591,J0072,0.67,0.1,1,1,0,
C0591,J0073,0.0,-2.9,0,1,0,
C0591,J0023,0.6,0.1,1,1,1,18.0
C0592,J0032,0.0,0.2,0,0,0,
C0592,J0053,0.0,-0.8,0,0,0,
C0592,J0006,0.0,-1.8,0,0,0,
C0593,J0124,0.0,-6.6,0,0,0,
C0593,J0072,0.0,-1.6,0,0,0,
C0594,J0098,0.0,0.3,0,1,0,
C0594,J0140,0.2,-2.2,0,1,1,30.0
C0594,J0106,0.2,-4.2,0,1,0,
C0595,J0025,0.67,0.4,1,0,1,17.0
C0595,J0090,0.0,1.4,0,0,0,
C0596,J0069,0.0,4.2,0,0,0,
C0596,J0128,0.0,6.2,0,0,0,
C0597,J0070,0.75,-1.6,1,0,0,
C0597,J0115,0.0,-5.6,0,0,0,
C0597,J0044,0.0,-3.6,0,0,0,
C0597,J0081,0.0,-0.6,0,0,1,34.0
C0598,J0145,0.0,2.5,0,0,1,35.0
C0598,J0117,0.0,-0.5,0,0,0,
C0599,J0054,0.0,-4.7,0,1,0,
C0599,J0003,0.0,-0.7,0,1,1,32.0
C0599,J0111,0.0,-1.7,0,1,0,
C0599,J0011,0.0,-1.7,0,1,0,
C0600,J0119,0.0,2.0,0,0,0,
C0600,J0065,0.0,-4.0,0,0,0,
C0600,J0028,0.0,2.0,0,0,0,
C0600,J0148,0.0,1.0,0,0,0,
C0601,J0095,0.25,3.8,0,0,1,33.0
C0601,J0020,0.0,6.3,0,0,0,
C0601,J0029,0.0,3.8,0,0,0,
C0602,J0119,0.0,3.7,0,1,0,
C0602,J0113,0.33,2.7,0,1,0,
C0602,J0139,0.0,3.7,0,1,1,46.0
C0602,J0053,0.0,2.7,0,1,0,
C0603,J0099,0.0,5.8,0,0,0,
C0603,J0089,0.0,4.8,0,0,0,
C0603,J0007,0.8,5.8,1,0,1,21.0
C0604,J0127,0.0,-0.3,0,1,0,
C0604,J0092,0.0,-2.3,0,1,0,
C0604,J0150,0.33,-0.3,0,1,0,
C0604,J0133,0.25,-1.3,0,1,1,37.0
C0605,J0044,0.0,0.2,0,1,0,
C0605,J0039,0.33,2.2,0,1,0,
C0606,J0040,0.2,-1.7,0,1,0,
C0606,J0035,0.0,-2.7,0,1,0,
C0606,J0117,0.0,-4.7,0,1,0,
C0607,J0015,0.0,0.2,1,0,0,
C0607,J0017,0.0,0.2,0,0,0,
C0607,J0009,0.0,-5.8,0,0,0,
C0607,J0125,0.0,0.2,0,0,0,
C0608,J0113,0.0,1.3,0,0,1,33.0
C0608,J0124,0.0,-3.7,0,0,0,
C0608,J0021,0.0,2.3,0,0,0,
C0608,J0110,0.0,1.3,0,0,0,
C0609,J0077,0.0,4.7,0,0,0,
C0609,J0105,0.0,11.2,0,0,0,
C0609,J0039,0.67,8.7,1,0,1,12.0
C0610,J0103,0.0,1.5,1,1,0,
C0610,J0082,0.0,-0.5,0,1,0,
C0611,J0136,0.0,-0.3,0,1,0,
C0611,J0125,0.25,-0.3,0,1,0,
C0612,J0048,0.0,3.9,0,0,0,
C0612,J0003,1.0,4.9,1,0,1,19.0
C0613,J0145,0.75,2.3,1,1,0,
C0613,J0055,0.6,3.3,1,1,0,
C0613,J0020,0.33,3.8,1,1,0,
C0614,J0038,0.0,0.8,0,0,1,30.0
C0614,J0123,0.2,-3.2,0,0,0,
C0614,J0098,0.33,1.3,0,0,0,
C0614,J0056,0.0,-1.2,0,0,0,
C0615,J0085,0.2,4.4,0,0,0,
C0615,J0145,0.0,4.4,0,0,1,19.0
C0615,J0073,0.0,1.4,0,0,0,
C0615,J0119,0.8,5.4,1,0,1,18.0
C0616,J0060,0.0,-1.8,0,0,0,
C0616,J0082,0.0,2.2,0,0,1,28.0
C0617,J0097,1.0,2.1,1,0,1,19.0
C0617,J0122,0.0,5.1,0,0,0,
C0617,J0144,0.0,6.6,0,0,0,
C0617,J0019,0.0,2.1,0,0,0,
C0618,J0025,0.0,1.2,0,0,0,
C0618,J0098,0.33,2.7,0,0,1,21.0
C0618,J0018,0.8,2.7,1,0,1,18.0
C0618,J0116,0.0,1.2,0,0,0,
C0619,J0059,0.0,4.4,0,0,0,
C0619,J0033,0.0,-0.1,0,0,0,
C0619,J0054,0.2,-0.1,1,0,0,
C0620,J0110,0.0,-1.6,0,0,0,
C0620,J0007,0.0,-0.6,0,0,0,
C0620,J0022,0.2,-6.6,1,0,0,
C0621,J0045,0.33,-3.0,0,0,0,
C0621,J0136,0.0,-1.0,0,0,0,
C0621,J0127,0.25,-1.0,0,0,0,
C0621,J0022,0.0,-7.0,0,0,0,
C0622,J0002,0.0,-6.2,0,0,0,
C0622,J0094,0.0,0.3,0,0,0,
C0622,J0144,0.0,0.3,0,0,0,
C0623,J0136,0.0,0.2,0,0,1,29.0
C0623,J0029,0.0,-1.8,0,0,0,
C0623,J0036,0.0,0.7,0,0,0,
C0623,J0048,0.0,-0.8,0,0,0,
C0624,J0116,0.0,-1.3,0,0,0,
C0624,J0022,0.0,-6.3,0,0,0,
C0624,J0128,0.0,-0.3,0,0,0,
C0625,J0066,0.0,3.3,0,0,0,
C0625,J0036,0.0,3.8,0,0,0,
C0626,J0054,0.0,-0.3,0,0,0,
C0626,J0016,0.0,2.7,0,0,0,
C0626,J0087,0.2,1.7,0,0,1,24.0
C0627,J0097,0.5,1.2,1,0,1,25.0
C0627,J0001,0.0,3.2,0,0,1,29.0
C0628,J0113,0.67,-0.2,1,1,0,
C0628,J0010,0.25,-1.2,0,1,1,27.0
C0628,J0064,0.75,0.8,1,1,1,29.0
C0628,J0063,0.0,-0.2,0,1,0,
C0629,J0115,0.0,-6.6,0,1,0,
C0629,J0074,0.33,-2.6,0,1,0,
C0630,J0006,0.0,-1.4,0,1,0,
C0630,J0096,0.0,0.6,0,1,1,29.0
C0630,J0019,0.0,-3.4,0,1,0,
C0631,J0027,0.0,3.2,0,1,0,
C0631,J0043,0.2,3.2,0,1,0,
C0632,J0141,0.0,6.7,0,1,0,
C0632,J0022,0.0,0.2,0,1,0,
C0632,J0064,0.25,6.2,0,1,1,26.0
C0633,J0042,1.0,11.0,1,0,0,
C0633,J0075,0.4,11.0,0,0,0,
C0634,J0113,0.33,3.3,0,1,0,
C0634,J0101,0.2,2.3,0,1,1,25.0
C0634,J0136,0.0,4.3,0,1,0,
C0634,J0061,0.0,4.8,0,1,0,
C0635,J0009,0.0,-6.3,0,0,0,
C0635,J0020,0.0,0.2,0,0,1,26.0
C0636,J0105,0.0,0.3,0,0,0,
C0636,J0129,0.0,-6.2,0,0,0,
C0637,J0004,0.0,-1.8,0,0,0,
C0637,J0109,0.0,4.2,0,0,0,
C0637,J0101,0.0,2.2,0,0,0,
C0637,J0055,0.0,4.2,0,0,1,25.0
C0638,J0092,0.0,1.1,0,1,0,
C0638,J0047,0.0,2.1,0,1,0,
C0639,J0146,0.33,5.8,0,0,0,
C0639,J0045,0.33,3.3,0,0,1,27.0
C0640,J0043,0.2,-6.4,0,0,0,
C0640,J0039,0.33,-2.4,0,0,1,22.0
C0641,J0032,0.33,0.0,1,0,0,
C0641,J0112,0.0,-1.0,0,0,1,12.0
C0641,J0135,0.6,0.5,1,0,0,
C0642,J0019,0.0,0.8,0,0,0,
C0642,J0024,0.33,2.8,0,0,1,26.0
C0642,J0112,0.33,3.8,0,0,1,16.0
C0642,J0147,0.0,5.3,0,0,0,
C0643,J0088,0.0,-1.3,0,1,0,
C0643,J0008,0.0,-2.3,0,1,0,
C0643,J0108,0.0,-4.3,0,1,0,
C0644,J0061,0.0,6.7,0,1,0,
C0644,J0013,0.0,6.2,0,1,0,
C0644,J0136,0.0,6.2,0,1,0,
C0645,J0093,0.4,7.4,0,1,0,
C0645,J0081,0.0,7.4,0,1,0,
C0646,J0050,0.0,0.6,0,1,1,21.0
C0646,J0136,0.0,0.1,0,1,1,40.0
C0646,J0103,0.67,0.1,1,1,0,
C0647,J0088,0.0,-0.7,0,0,0,
C0647,J0144,0.0,0.8,0,0,0,
C0647,J0098,0.0,0.8,0,0,0,
C0647,J0149,0.0,-1.7,0,0,0,
C0648,J0149,0.25,0.0,0,1,0,
C0648,J0045,0.0,0.0,0,1,0,
C0648,J0052,0.25,-4.0,0,1,0,
C0649,J0030,0.33,1.4,0,0,0,
C0649,J0018,0.4,2.9,0,0,1,27.0
C0649,J0093,0.2,1.4,0,0,0,
C0649,J0117,0.0,-1.6,0,0,0,
C0650,J0061,0.0,1.5,0,1,0,
C0650,J0053,0.0,0.0,0,1,0,
C0650,J0116,0.0,0.0,0,1,1,25.0
C0651,J0073,0.0,-3.1,0,0,0,
C0651,J0132,0.4,0.9,1,0,0,
C0652,J0014,0.0,-4.8,0,0,0,
C0652,J0070,0.0,-2.8,0,0,0,
C0652,J0002,0.0,-6.8,0,0,0,
C0653,J0136,0.0,1.8,0,0,0,
C0653,J0015,0.0,1.8,0,0,0,
C0653,J0024,0.33,-0.2,0,0,0,
C0654,J0058,0.0,5.7,0,0,0,
C0654,J0042,0.0,9.7,0,0,0,
C0654,J0143,0.0,8.7,0,0,0,
C0654,J0035,0.2,7.7,1,0,1,26.0
C0655,J0028,0.0,0.9,0,0,1,14.0
C0655,J0107,0.0,-1.1,0,0,0,
C0656,J0133,0.25,0.2,0,0,0,
C0656,J0109,0.2,1.2,0,0,0,
C0656,J0057,0.25,-2.8,0,0,0,
C0656,J0032,0.33,1.2,0,0,0,
C0657,J0032,0.33,4.4,0,0,0,
C0657,J0034,0.2,3.4,0,0,0,
C0657,J0022,0.0,-1.6,0,0,0,
C0657,J0082,0.5,2.4,1,0,0,
C0658,J0136,0.0,3.9,0,0,0,
C0658,J0087,0.0,1.9,0,0,0,
C0658,J0082,0.0,1.9,0,0,0,
C0659,J0005,0.33,-4.9,0,1,1,27.0
C0659,J0096,0.5,-0.9,0,1,0,
C0660,J0056,0.0,-0.1,0,0,0,
C0660,J0106,0.0,-2.1,0,0,0,
C0661,J0110,0.0,0.6,0,1,0,
C0661,J0053,0.0,0.6,0,1,0,
C0661,J0021,0.0,1.6,0,1,1,27.0
C0661,J0102,0.0,0.6,0,1,0,
C0662,J0045,0.0,11.8,0,0,0,
C0662,J0138,0.0,11.8,0,0,0,
C0662,J0130,0.0,11.8,0,0,1,26.0
C0662,J0114,0.0,12.8,0,0,0,
C0663,J0117,0.0,-3.5,0,1,0,
C0663,J0002,0.33,-5.5,0,1,0,
C0663,J0134,0.0,-1.5,0,1,0,
C0664,J0129,0.0,-3.2,0,0,0,
C0664,J0063,0.0,1.8,0,0,0,
C0664,J0147,0.0,3.3,0,0,0,
C0664,J0051,0.75,3.3,1,0,0,
C0665,J0129,0.0,-3.2,0,1,0,
C0665,J0099,0.0,2.8,0,1,0,
C0666,J0057,0.0,-2.0,0,0,0,
C0666,J0100,0.0,-2.0,0,0,1,23.0
C0666,J0017,0.0,2.0,0,0,0,
C0667,J0089,0.0,-1.9,0,0,0,
C0667,J0060,0.2,-6.9,0,0,0,
C0667,J0012,0.0,-0.4,0,0,0,
C0667,J0085,0.0,-1.9,0,0,0,
C0668,J0081,0.8,-0.5,1,0,0,
C0668,J0118,0.0,0.5,0,0,1,40.0
C0669,J0017,0.0,1.7,0,1,0,
C0669,J0107,0.25,-0.3,0,1,1,22.0
C0669,J0139,0.0,1.7,0,1,0,
C0669,J0124,0.8,-4.3,1,1,1,10.0
C0670,J0057,0.0,-4.7,0,1,0,
C0670,J0135,0.2,-0.2,0,1,0,
C0671,J0051,0.75,2.6,1,1,1,13.0
C0671,J0119,0.0,2.1,0,1,1,30.0
C0671,J0076,0.0,2.1,0,1,0,
C0671,J0046,0.8,1.1,1,1,0,
C0672,J0051,0.0,-0.5,0,1,0,
C0672,J0115,0.0,-7.0,0,1,0,
C0672,J0134,0.0,-3.0,0,1,0,
C0672,J0026,0.0,-0.5,0,1,0,
C0673,J0050,0.6,0.0,1,1,1,15.0
C0673,J0042,0.33,-0.5,1,1,0,
C0673,J0111,0.25,-1.5,0,1,1,39.0
C0673,J0076,0.0,-0.5,0,1,1,22.0
C0674,J0128,0.33,6.0,1,0,0,
C0674,J0145,0.0,5.0,0,0,0,
C0674,J0073,0.5,2.0,1,0,0,
C0674,J0111,0.25,5.0,1,0,1,39.0
C0675,J0083,0.6,4.1,0,0,1,27.0
C0675,J0014,0.0,0.1,0,0,0,
C0676,J0131,0.0,0.0,0,0,0,
C0676,J0105,0.0,1.5,0,0,1,28.0
C0676,J0004,0.0,-5.0,0,0,0,
C0677,J0066,0.4,4.0,0,0,0,
C0677,J0106,0.6,0.0,1,0,1,24.0
C0677,J0117,0.0,0.0,0,0,1,29.0
C0677,J0103,0.0,4.0,0,0,1,35.0
C0678,J0065,0.33,-3.8,0,1,0,
C0678,J0043,1.0,-3.8,1,1,0,
C0679,J0065,0.0,-5.4,0,0,0,
C0679,J0086,0.0,0.6,0,0,0,
C0679,J0004,0.0,-5.4,0,0,0,
C0679,J0134,0.0,-1.4,0,0,0,
C0680,J0149,0.75,1.7,1,1,1,19.0
C0680,J0067,0.0,3.7,0,1,0,
C0680,J0116,0.0,2.7,0,1,0,
C0681,J0005,0.0,-3.2,0,1,0,
C0681,J0113,0.0,-0.2,0,1,0,
C0681,J0072,0.0,-0.2,0,1,0,
C0682,J0109,1.0,0.2,1,0,1,12.0
C0682,J0061,0.0,0.7,0,0,0,
C0682,J0147,0.0,0.7,0,0,1,29.0
C0683,J0032,0.0,-0.9,0,0,0,
C0683,J0023,0.0,-1.9,0,0,0,
C0684,J0120,0.0,-2.5,0,0,0,
C0684,J0095,0.0,-2.5,0,0,0,
C0684,J0103,0.0,-0.5,0,0,0,
C0685,J0020,0.0,3.8,0,0,0,
C0685,J0001,0.0,1.3,0,0,0,
C0686,J0150,0.0,2.1,0,0,0,
C0686,J0061,0.0,2.6,0,0,1,40.0
C0686,J0133,0.75,1.1,1,0,1,22.0
C0687,J0114,0.4,2.7,0,0,1,18.0
C0687,J0100,0.0,-0.3,0,0,1,22.0
C0687,J0033,0.75,-0.3,1,0,0,
C0687,J0049,0.0,3.7,0,0,0,
C0688,J0067,0.0,1.8,0,0,1,30.0
C0688,J0106,0.2,-2.2,0,0,1,12.0
C0688,J0146,0.0,2.3,0,0,0,
C0688,J0076,0.0,1.8,0,0,0,
C0689,J0104,0.25,1.5,0,0,0,
C0689,J0044,0.25,-2.5,0,0,1,26.0
C0690,J0095,0.0,-1.0,0,0,0,
C0690,J0109,0.0,1.0,0,0,0,
C0690,J0021,0.0,1.0,0,0,0,
C0690,J0146,0.0,1.5,0,0,0,
C0691,J0078,0.0,-0.6,0,0,0,
C0691,J0054,0.0,-4.6,0,0,0,
C0692,J0136,0.0,0.5,0,0,0,
C0692,J0105,0.75,1.0,1,0,1,20.0
C0693,J0123,0.0,-4.5,0,0,0,
C0693,J0064,0.0,-0.5,0,0,0,
C0693,J0019,0.0,-4.5,0,0,0,
C0693,J0127,0.0,-0.5,0,0,0,
C0694,J0007,0.2,-0.6,0,0,0,
C0694,J0022,0.0,-6.6,0,0,0,
C0695,J0127,1.0,0.8,1,0,1,5.0
C0695,J0140,0.0,-1.2,0,0,0,
C0696,J0130,0.0,-2.0,0,0,0,
C0696,J0088,0.33,-1.0,1,0,1,19.0
C0697,J0115,0.0,3.6,0,1,1,25.0
C0697,J0020,0.0,10.1,0,1,0,
C0698,J0006,0.0,-0.6,0,1,0,
C0698,J0073,0.0,-2.6,0,1,0,
C0698,J0104,0.0,1.4,0,1,0,
C0698,J0145,0.0,0.4,0,1,0,
C0699,J0137,0.0,3.5,0,1,0,
C0699,J0019,0.6,0.5,1,1,0,
C0700,J0007,0.4,-0.4,1,0,0,
C0700,J0023,0.0,-1.4,0,0,0,
C0700,J0040,0.2,-1.4,0,0,0,
C0700,J0001,0.2,-2.4,0,0,0,
C0701,J0068,0.0,-4.2,0,0,0,
C0701,J0118,0.0,-0.2,0,0,0,
C0701,J0008,0.0,-2.2,0,0,0,
C0702,J0103,0.0,1.6,0,0,1,36.0
C0702,J0081,0.0,0.6,0,0,0,
C0703,J0036,0.0,4.6,0,1,0,
C0703,J0044,0.0,0.1,0,1,1,25.0
C0704,J0087,0.2,3.4,0,0,0,
C0704,J0098,0.33,5.9,0,0,1,21.0
C0704,J0062,0.0,4.4,0,0,0,
C0704,J0124,0.8,-0.6,1,0,0,
C0705,J0009,0.0,-5.1,0,0,0,
C0705,J0073,0.0,-3.1,0,0,0,
C0706,J0084,0.0,-0.1,0,0,0,
C0706,J0098,0.0,1.4,0,0,0,
C0707,J0137,0.0,0.7,0,0,0,
C0707,J0051,0.0,2.2,0,0,0,
C0707,J0084,0.0,0.7,0,0,0,
C0708,J0118,0.0,5.1,0,1,0,
C0708,J0120,0.0,3.1,0,1,0,
C0708,J0132,0.6,5.1,1,1,0,
C0709,J0136,0.0,-0.8,0,0,0,
C0709,J0028,0.8,-0.8,1,0,0,
C0710,J0117,0.0,3.6,0,0,0,
C0710,J0020,0.0,8.1,0,0,0,
C0710,J0005,0.33,3.6,0,0,1,23.0
C0710,J0108,0.25,3.6,0,0,0,
C0711,J0046,0.0,-1.7,0,0,0,
C0711,J0150,0.0,-0.7,0,0,0,
C0711,J0087,0.0,-2.7,0,0,0,
C0711,J0066,0.0,-0.7,0,0,0,
C0712,J0002,0.0,-5.6,0,0,0,
C0712,J0031,0.2,-0.6,0,0,1,32.0
C0712,J0046,0.0,-0.6,0,0,0,
C0713,J0109,0.0,0.7,0,1,1,32.0
C0713,J0075,0.0,0.7,0,1,0,
C0714,J0109,0.0,1.6,0,1,0,
C0714,J0138,0.0,-0.4,0,1,0,
C0714,J0077,0.6,-4.4,1,1,1,23.0
C0714,J0036,0.0,2.1,0,1,0,
C0715,J0009,0.0,-5.2,0,0,0,
C0715,J0014,0.0,-3.2,0,0,0,
C0715,J0105,0.5,1.3,1,0,0,
C0715,J0032,0.0,0.8,0,0,0,
C0716,J0026,1.0,8.9,1,0,0,
C0716,J0134,0.0,6.4,0,0,0,
C0716,J0079,1.0,8.4,1,0,1,19.0
C0716,J0004,1.0,2.4,1,0,1,19.0
C0717,J0114,0.2,-2.0,0,0,0,
C0717,J0027,0.0,-7.0,0,0,0,
C0717,J0056,0.0,-3.0,0,0,0,
C0718,J0143,0.0,-1.8,0,0,0,
C0718,J0019,0.0,-4.8,0,0,1,38.0
C0719,J0055,0.4,9.7,1,1,1,25.0
C0719,J0145,0.25,8.7,1,1,0,
C0719,J0011,0.0,8.7,0,1,0,
C0719,J0044,0.0,5.7,0,1,0,
C0720,J0040,0.2,-0.1,0,1,0,
C0720,J0010,0.0,-1.1,0,1,0,
C0721,J0041,0.0,-2.8,0,1,0,
C0721,J0076,0.67,1.2,1,1,0,
C0721,J0017,0.0,1.2,0,1,0,
C0722,J0029,0.33,1.9,0,0,0,
C0722,J0055,0.0,3.9,0,0,0,
C0723,J0022,0.0,-2.3,0,0,0,
C0723,J0090,0.0,3.7,0,0,1,30.0
C0724,J0037,0.0,4.8,0,0,0,
C0724,J0068,0.6,0.3,1,0,1,24.0
C0725,J0059,0.6,0.8,1,0,1,27.0
C0725,J0114,0.6,-0.7,1,0,0,
C0725,J0058,0.0,-3.7,0,0,0,
C0725,J0051,0.25,0.8,0,0,0,
C0726,J0007,0.0,3.2,0,1,0,
C0726,J0136,0.6,3.2,1,1,0,
C0727,J0098,0.33,6.0,0,0,1,27.0
C0727,J0041,0.5,1.5,0,0,1,21.0
C0727,J0049,0.0,5.5,0,0,1,30.0
C0728,J0039,0.0,-1.0,0,0,0,
C0728,J0047,0.0,0.0,0,0,1,27.0
C0728,J0078,0.0,1.0,0,0,0,
C0729,J0003,0.0,-0.9,0,0,0,
C0729,J0107,0.5,-2.9,1,0,1,13.0
C0729,J0025,0.0,-1.9,0,0,0,
C0729,J0147,0.5,-0.4,1,0,0,
C0730,J0005,0.33,0.0,0,0,0,
C0730,J0149,0.25,2.0,0,0,1,28.0
C0730,J0018,0.8,4.5,1,0,1,23.0
C0730,J0105,0.0,4.5,0,0,0,
C0731,J0133,0.0,-1.7,0,1,0,
C0731,J0019,0.0,-4.7,0,1,0,
C0732,J0089,0.0,0.1,0,1,0,
C0732,J0012,0.0,1.6,0,1,1,28.0
C0732,J0036,0.0,1.6,0,1,1,23.0
C0732,J0136,0.4,1.1,1,1,1,21.0
C0733,J0130,0.33,-2.5,0,1,0,
C0733,J0039,0.33,-2.5,0,1,0,
C0733,J0087,0.0,-2.5,0,1,0,
C0733,J0032,0.33,-0.5,0,1,0,
C0734,J0012,1.0,0.3,1,1,1,13.0
C0734,J0063,0.0,-1.2,0,1,0,
C0734,J0122,0.25,-1.2,0,1,0,
C0734,J0103,0.0,-0.2,0,1,0,
C0735,J0128,0.33,-0.5,0,0,0,
C0735,J0088,0.33,-1.5,0,0,0,
C0735,J0069,0.75,-2.5,1,0,1,21.0
C0735,J0048,0.0,-1.5,0,0,0,
C0736,J0128,0.33,0.9,0,1,1,26.0
C0736,J0058,0.0,-3.1,0,1,0,
C0737,J0125,0.25,-0.9,0,0,0,
C0737,J0085,0.6,-1.9,1,0,0,
C0737,J0143,0.0,-1.9,0,0,0,
C0737,J0107,0.0,-2.9,0,0,0,
C0738,J0057,0.5,-4.6,1,0,1,22.0
C0738,J0063,0.0,-1.6,0,0,0,
C0739,J0112,0.0,-0.2,0,0,0,
C0739,J0147,0.0,1.3,0,0,0,
C0739,J0117,0.0,-3.2,0,0,1,37.0
C0740,J0060,0.0,-3.6,0,1,0,
C0740,J0067,0.0,2.4,0,1,1,27.0
C0741,J0054,0.0,-3.9,0,0,0,
C0741,J0044,0.25,-3.9,0,0,0,
C0741,J0005,0.33,-3.9,0,0,0,
C0741,J0121,0.33,0.6,0,0,0,
C0742,J0131,1.0,-1.5,1,0,1,10.0
C0742,J0112,0.0,-1.5,0,0,0,
C0742,J0038,1.0,-0.5,1,0,0,
C0742,J0052,0.0,-6.5,0,0,0,
C0743,J0110,0.2,-1.5,0,1,0,
C0743,J0093,0.4,-1.5,0,1,0,
C0743,J0030,0.33,-1.5,0,1,0,
C0744,J0018,0.0,-0.3,0,0,0,
C0744,J0039,0.0,-2.8,0,0,0,
C0744,J0058,0.0,-4.8,0,0,0,
C0745,J0147,0.25,0.1,0,1,0,
C0745,J0007,0.8,-0.4,1,1,1,21.0
C0745,J0116,0.25,-1.4,0,1,0,
C0746,J0047,0.2,1.7,0,1,0,
C0746,J0039,0.33,0.7,0,1,0,
C0746,J0150,1.0,2.7,1,1,1,14.0
C0746,J0142,0.0,2.7,0,1,1,26.0
C0747,J0135,0.6,0.7,1,0,0,
C0747,J0142,0.33,0.2,1,0,0,
C0748,J0086,0.25,-0.7,0,0,0,
C0748,J0055,0.0,-0.7,0,0,0,
C0748,J0061,0.0,-0.2,0,0,1,28.0
C0749,J0089,0.0,4.0,0,1,0,
C0749,J0033,0.25,1.0,0,1,1,27.0
C0749,J0030,0.0,4.0,0,1,0,
C0750,J0127,0.75,0.7,1,0,1,25.0
C0750,J0041,0.0,-3.3,0,0,0,
C0750,J0028,0.8,0.7,1,0,1,25.0
C0751,J0147,0.0,2.9,0,0,0,
C0751,J0117,0.0,-1.6,0,0,0,
C0752,J0113,0.33,-0.5,1,1,0,
C0752,J0074,0.0,-1.5,0,1,0,
C0752,J0126,0.0,-0.5,0,1,1,35.0
C0752,J0062,0.0,-0.5,0,1,0,
C0753,J0108,0.0,-4.6,0,1,0,
C0753,J0007,0.0,-0.6,0,1,0,
C0754,J0122,0.0,8.1,0,1,0,
C0754,J0078,0.0,9.1,0,1,0,
C0754,J0135,0.0,9.6,0,1,1,34.0
C0755,J0002,0.0,1.6,0,0,0,
C0755,J0070,0.0,5.6,0,0,0,
C0756,J0097,0.0,-1.9,0,0,0,
